67.96	3.104
68.11	3.131
68.26	3.159
68.41	3.186
69.17	3.214
69.32	3.241
69.47	3.269
70.22	3.296
70.52	3.323
70.98	3.374
71.43	3.397
72.18	3.451
72.33	3.479
73.09	3.538
73.24	3.566
73.84	3.589
74.44	3.639
74.89	3.698
75.35	3.730
75.65	3.762
75.95	3.790
76.10	4.005
77.15	4.032
77.31	4.055
78.06	4.082
78.81	4.110
79.57	4.133
79.87	4.183
80.47	4.210
80.92	4.270
81.22	4.293
81.83	4.325
82.28	4.379
82.58	4.402
82.88	4.425
83.18	4.453
83.48	4.480
83.94	4.507
84.24	4.539
84.54	4.562
84.84	4.594
85.14	4.617
85.59	4.649
85.74	4.677
86.05	4.704
86.50	4.731
86.80	4.759
87.10	4.786
87.70	4.818
87.85	4.846
88.46	4.873
88.76	4.933
89.36	4.965
89.51	4.992
89.96	5.019
90.27	5.047
90.57	5.070
91.02	5.102
91.32	5.129
91.62	5.161
91.77	5.189
92.07	5.221
92.37	5.248
92.68	5.275
93.13	5.303
93.28	5.326
93.73	5.353
94.18	5.381
94.79	5.408
95.09	5.463
95.24	5.490
95.99	5.518
96.29	5.541
96.44	5.568
96.90	5.595
97.20	5.623
97.35	5.650
97.80	5.687
98.10	5.719
98.40	5.746
98.55	5.778
98.85	5.806
99.16	5.833
99.91	5.861
100.21	5.888
100.36	5.915
100.51	5.943
101.12	5.970
101.57	6.258
102.02	6.281
102.62	6.304
103.07	6.331
103.53	6.359
103.98	6.382
104.73	6.405
105.03	6.432
105.49	6.459
105.94	6.487
106.09	6.510
106.84	6.537
106.99	6.565
107.59	6.587
107.90	6.615
108.35	6.642
108.65	6.670
108.95	6.697
109.40	6.729
109.86	6.761
110.31	6.784
110.46	6.811
110.76	6.839
111.21	6.862
111.66	6.885
112.27	6.935
112.57	6.958
113.02	7.017
113.47	7.045
113.92	7.072
114.07	7.104
114.38	7.131
114.68	7.159
114.98	7.182
115.28	7.214
116.03	7.237
116.64	7.291
116.94	7.314
117.09	7.342
117.39	7.374
117.69	7.401
118.14	7.429
118.44	7.456
118.90	7.483
119.35	7.511
120.10	7.566
120.40	7.598
120.55	7.621
121.16	7.648
121.31	7.671
121.46	7.694
121.76	7.721
122.36	7.744
122.81	7.803
123.12	7.831
123.57	7.858
123.87	7.886
124.32	7.913
124.62	7.941
124.77	7.968
125.08	7.991
125.53	8.023
126.13	8.050
126.43	8.101
126.58	8.338
127.19	8.361
127.79	8.389
128.39	8.411
128.69	8.439
129.29	8.462
129.60	8.489
129.90	8.517
130.65	8.544
131.10	8.571
131.56	8.594
131.71	8.622
132.46	8.649
132.76	8.677
133.21	8.704
133.51	8.731
134.12	8.754
134.42	8.782
134.87	8.814
135.17	8.841
135.62	8.873
135.77	8.896
136.23	8.923
136.68	8.951
137.13	8.978
137.28	9.006
138.19	9.065
138.34	9.097
138.79	9.125
138.94	9.157
139.39	9.179
139.84	9.207
139.99	9.234
140.60	9.262
141.20	9.285
141.50	9.339
142.10	9.371
142.56	9.426
142.71	9.454
143.16	9.486
143.46	9.509
143.61	9.536
144.36	9.559
144.82	9.586
145.12	9.641
145.87	9.701
146.17	9.728
146.47	9.755
146.93	9.783
147.23	9.842
147.83	9.874
148.28	9.902
148.43	9.929
148.73	9.952
149.34	9.979
149.49	10.007
149.79	10.034
150.09	10.062
150.39	10.089
150.69	10.117
150.99	10.144
151.60	10.176
151.75	10.441
152.20	10.469
152.95	10.496
153.25	10.523
153.86	10.546
154.01	10.574
154.76	10.606
155.06	10.633
155.52	10.656
156.12	10.679
156.42	10.706
156.87	10.734
157.17	10.761
157.32	10.789
157.78	10.816
158.23	10.848
158.68	10.871
158.83	10.898
159.28	10.926
159.73	10.953
160.19	10.971
160.64	10.999
160.79	11.026
161.24	11.054
161.54	11.081
161.84	11.104
162.45	11.127
162.60	11.159
162.75	11.191
163.35	11.218
163.50	11.250
163.95	11.278
164.26	11.305
164.41	11.328
164.86	11.355
165.16	11.383
165.76	11.410
165.91	11.438
166.21	11.461
166.52	11.493
166.82	11.515
167.27	11.543
167.57	11.570
167.72	11.598
168.02	11.625
168.47	11.653
168.78	11.680
169.08	11.707
169.53	11.735
169.98	11.785
170.13	11.813
170.74	11.835
170.89	11.863
171.04	11.890
171.79	11.918
171.94	11.945
172.54	12.000
173.00	12.027
173.45	12.078
173.60	12.105
173.90	12.133
174.20	12.155
174.35	12.178
174.80	12.206
175.26	12.233
175.56	12.261
175.71	12.288
176.01	12.315
176.61	12.558
176.76	12.585
177.22	12.608
177.67	12.635
178.27	12.658
178.72	12.686
179.17	12.713
179.63	12.741
179.78	12.763
180.23	12.791
180.68	12.818
180.98	12.850
181.43	12.878
182.04	12.905
182.19	12.933
182.64	12.960
183.09	12.987
183.54	13.010
183.69	13.042
184.15	13.070
184.45	13.097
185.05	13.147
185.35	13.179
185.50	13.207
185.96	13.234
186.56	13.262
186.71	13.294
187.01	13.317
187.16	13.349
187.61	13.376
187.91	13.403
188.22	13.431
188.52	13.458
188.82	13.481
188.97	13.509
189.57	13.536
189.72	13.563
190.02	13.591
190.48	13.618
190.63	13.646
191.08	13.669
191.23	13.696
191.53	13.723
191.83	13.751
192.28	13.778
192.44	13.806
192.74	13.833
193.19	13.861
193.49	13.911
193.94	13.938
194.24	13.966
194.70	13.998
194.85	14.025
195.15	14.053
195.60	14.085
195.75	14.107
195.90	14.135
196.20	14.162
196.50	14.194
196.65	14.222
196.96	14.249
197.26	14.272
197.56	14.299
197.86	14.327
198.16	14.359
198.46	14.382
198.61	14.409
199.07	14.437
199.22	14.469
199.52	14.491
199.67	14.519
199.97	14.546
200.42	14.574
200.57	14.606
200.87	14.633
201.02	14.656
201.33	14.683
201.48	14.711
201.93	14.738
202.08	14.766
202.53	14.789
202.68	14.816
202.83	14.843
203.13	14.866
203.29	14.894
203.89	14.917
203.74	14.944
204.34	14.967
204.79	14.994
205.09	15.054
205.39	15.113
205.55	15.136
205.70	15.163
205.85	15.186
206.30	15.214
206.45	15.241
206.75	15.269
206.90	15.296
207.05	15.323
207.20	15.351
207.50	15.374
208.11	15.401
208.41	15.488
208.71	15.511
208.86	15.566
209.46	15.589
209.76	15.639
210.07	15.666
210.22	15.689
210.37	15.717
210.52	15.744
210.67	15.771
211.12	15.794
211.57	15.845
211.72	15.872
211.87	15.899
212.18	15.922
212.48	15.973
212.63	16.000
212.78	16.027
213.08	16.050
213.23	16.078
213.53	16.101
213.68	16.128
213.83	16.155
213.98	16.183
214.14	16.206
214.29	16.233
214.59	16.279
214.74	16.306
215.04	16.366
215.34	16.471
215.79	16.745
215.94	16.786
216.24	16.827
216.40	16.873
